"x"
7265974
4433891
22051329
9919279
1648
28000
205522
7912981
34809034
2951030
35321
29140931
33170
6399078
38701
5461092
89209
15794019
16537
9407604
458433
6785714
1042895
7314471
500132
20403
3133537
4266021
18055867
16743848
147172
13981460
3107727
21642752
3512339
12379848
11616232
4843
223846
6653623
10586589
2990357
19208527
3783742
10390278
13436167
31100678
2847225
7064849
560215
21579357
2922081
11380568
18521760
291997
31738
13113070
11660227
3086437
7257716
2367616
4069255
4314480
13742081
13436542
13471144
4905073
123745
11501635
30459249
7228145
10554422
11533
28893386
3756615
12274410
10518218
11455995
6400325
8868310
35311
33344080
17589
281348
15684716
22749353
14819160
15772718
8950098
57245
9098258
16739049
6612349
32285448
9104720
125032
2903
6074063
163698
21082618
17447766
20210038
11118541
3433269
6075127
1372
29699612
9045017
32310
1449
14770243
13667083
11457453
19916938
9260050
7037358
28514697
139558
18162315
18006157
7465098
13474026
18046960
29697695
8277304
18775388
1378969
31340711
7511036
8890
25812697
226771
2247
30929002
31009518
14897549
32046380
15640721
11607341
1572106
285273
6421079
8228280
12677994
31233397
5380894
6375648
146873
24136388
30492566
8220961
274836
41217
9509377
16097935
218970
6613024
13510243
948188
29277043
17099760
27489431
362785
18038841
10314538
35770
6649771
4655226
2710591
25302
8366633
150042
8948476
7192222
21113397
2487
11152003
2705
22083233
3769755
21855974
136651
5118473
4763137
16882553
15353429
10815238
29382127
20665580
258245
4300052
6830
129339
13532
62688
162679
29514774
14649
10882211
21025549
9123798
2311759
36943
18108239
11403676
22058321
16333
8165014
29167159
4788
11690899
15430513
13758369
20474425
12468348
4871204
181094
12794178
18026534
9996988
32525848
28136830
2241190
20330726
7389199
8580619
66678
15430116
7226727
5656305
36731
18232883
10974784
10789805
37152407
49127
45935
13021521
18732314
17011176
13418220
358199
30188426
9550252
3941616
15634153
7741643
6432844
11640312
4695593
13696993
12742227
2254894
104808
21450415
22041916
19185
10442569
13111574
3593169
4377291
19967690
29009810
31224840
10755424
12960458
58345
26441739
8975
13081427
20664928
2981995
30759
13348971
19803883
33435155
24176597
13454561
11343672
9229449
12551824
76576
9580950
33514585
4641030
7162669
8976140
25073830
5209373
17542923
15434931
16490573
6236268
9509304
22101807
6642923
5228416
10402463
13699545
29812475
26340507
4036049
3169142
8996027
6019810
22089978
14008382
18834938
6594679
10373
17327140
2752178
17306218
20830713
26479407
35985
27394708
8868953
7149279
2865583
1692866
14334085
19394305
21718512
21524421
5062667
11190653
20078122
16794647
17735
14048706
21485272
29973190
1873743
29684133
9521295
1510380
2449624
12791654
752309
18865413
30444630
25512
11598326
21559744
29277632
5182602
50947
20369207
5325642
891091
20352692
6148131
4671526
18585337
16112016
7307130
7920149
16537720
17923317
3011956
4847929
10603682
9039484
3981
15376931
28774507
1356204
20502698
72578
9796
7694902
21736426
601023
13564378
34630070
10657480
34507
473
22234984
10559565
7803663
10650594
1363226
6821869
7345505
13692913
6445576
9891322
16792234
24921680
28068928
16695579
31704300
10475417
913688
3331025
3770252
30449005
13611441
1710214
10393750
1131692
2261680
8865228
20344475
9996022
5981071
16827357
9784041
6595907
23725660
31111670
4772269
14843011
14506025
4587395
30809490
3953365
5856434
19431774
2959632
16477419
9157775
287758
6046015
13043468
27400308
25820906
19246
22105536
11857905
19658391
5121881
27317552
5926106
9482175
10838259
1999035
26135232
22091907
18257960
7267762
21527141
21610849
1882149
71570
5222902
23729174
15893070
29890
22094150
28754914
324521
59344
9705909
30222
15162846
25858068
3958387
22646437
14848245
29949951
34314739
7049205
32023
3542660
153944
4918456
12600482
28866357
11290952
5870189
116115
11704185
361214
5328442
13565785
3825552
4282330
5226283
30266435
26986244
4155680
55045
10419648
11135437
10822150
5341015
13456851
27519
160451
10578676
311323
24141450
196853
1854944
1437221
8117156
20925294
11387072
4710022
13580744
11494393
12984825
17562471
2632149
11868155
2617457
3815119
395020
19002562
22920
11543454
9401883
20633821
15430399
24119090
46273
12831
11742758
31164905
264132
9254233
22082060
26511268
903812
4717353
26156503
2740299
551256
19488340
12874484
6354382
1025269
27412288
27375744
12768381
4957133
6760178
34502
21739980
1989571
7114065
27363617
4352529
6960274
7982053
6021628
35533776
101209
18610277
6107813
19795940
11799657
6820249
31108212
11428873
32015310
22067420
27355549
28767947
16295576
9664377
10581572
12310191
21619188
6935028
9264012
17616139
7879757
32028078
90073
23426010
32933808
22189026
3936317
36507912
30172944
4333243
6783249
12617063
25646236
22046016
22066558
21976446
9369941
14125087
24138568
10207013
20215249
20210082
19214148
12623983
44709
13356581
16549060
19602830
6402839
30838963
14789327
89643
21123204
209373
8286950
11500527
19370204
715327
12302
14876443
31920522
6744920
6708
8056897
14449758
3819390
52581
22031851
25025779
10822159
6394922
3892793
21646898
18251
74676
14083713
33196701
26132969
1194079
10243011
4804498
21592943
3521067
3754958
35383186
6180958
17147581
4324718
18053527
17526738
28195266
11736628
13374672
1900934
28885172
8718478
4070289
14583315
27440162
25701110
17524682
3556129
19220006
1366503
45658
10593485
5641263
19735466
17443380
7034919
6842063
2156
1091
21941613
30605567
13149219
31784894
30489744
10174679
18524198
30899614
18552050
15839
25866253
839457
10597628
10609482
2528279
97624
13576983
119895
58364
5995644
27370391
192443
32094579
11097044
26980
31097845
6678428
1374828
13506916
14596606
31167461
10975691
18043197
17649286
7817760
30297267
33886688
19826739
4475554
169529
30899681
10850264
9365787
26187866
29092972
30010960
13518271
16963372
33590143
11398805
27232382
6313743
30409737
31849981
22044390
21660789
13461473
301222
817372
19807382
32043917
11598286
20673745
2159964
18208865
36450777
31496799
19767436
10774538
7839322
28473
10800918
39505
260939
14593806
3996765
5066136
11151887
343571
21746656
10527656
12384531
146848
9190510
3197563
437539
5416754
30964719
62141
28857557
1397808
9119930
3719
15095643
31986792
21575756
18400258
1150291
3282223
1686007
19137363
45977
33652525
8105523
30599417
11464058
30289876
3406875
22169424
418654
12936568
128950
15788250
20506930
11529295
26266613
21850444
2999485
5017372
20385503
29291252
30978564
11655382
3468238
3947065
11340980
54491
15842290
243655
3143
11485895
35276126
26265745
28074990
13749978
9373128
19499360
17766584
21239853
7189000
24120987
34229160
6506213
22329411
34535910
15497747
13749948
4985299
6071067
20286101
10324566
14536152
27677
2999550
8931278
30491
29252694
14878728
27104353
17724541
23373200
29799003
8224995
4173288
206020
14005
6399992
6885811
28063133
6059880
21288210
9772999
19560
19131550
10244270
21426700
30005657
13893637
24156024
13609407
13505087
8011289
13726424
24304413
11002964
20876405
25144314
15880340
19565895
8100338
7120676
16769282
13762105
15960332
17678211
25813988
17572112
15103467
27615925
2295066
20641248
13920902
32547843
34832408
7360603
2771822
24349
18155280
6063913
29146763
13770884
6368413
12656412
4128054
4230239
8969896
2652725
31062204
8326
26478390
16074108
5167
29066970
17057591
13289
4430051
11508372
334935
14570651
20839830
41673
7811575
21576632
12579794
10769083
16112108
4376
19833991
29777821
3964704
21549850
33185770
18394990
14740350
9966563
12800960
4754838
29910041
149843
90652
31668163
11825997
8090154
27696893
33566427
16934168
15985174
26127664
9246502
6125025
76384
14842139
9839663
8284989
5334475
123568
22034338
22409484
3754753
11838572
10257611
24157708
8629098
32798947
9505093
30940052
21690163
11373495
13376887
12603174
3049683
13360321
18475307
22058259
21503
521641
5563995
35475014
1397723
1652608
6372323
24980790
18916910
9118331
71363
3841069
32920681
15632463
987096
22094449
28471806
47945
30605058
2255746
25656209
32733628
40412
2934237
14536251
8992559
25002447
138587
283720
10746164
531800
22059941
20028245
17763627
31156729
23401867
21511798
308105
27704034
901722
27457558
460129
29748453
3458713
4850394
10470848
22184266
21588235
31118150
103698
32251333
16112669
9642624
112999
7662259
14788158
15240402
19808856
20949545
168
20016782
11490528
29061320
4952325
10585250
74125
5570661
165580
36928489
24975576
9670345
22179217
24708
19695711
30891370
27397799
295386
8922876
34709876
27393415
6206321
31172201
6429840
25601631
35416635
11916765
35276090
3466125
8019724
8465995
26089124
31238505
3329997
31205312
10382646
30026437
12211410
31249556
1374837
1971294
11224499
20449
18541758
22102671
4036099
34187776
6162393
22083797
14691112
13344814
153434
22070291
18438214
7719587
35380430
7659335
1467306
1479084
21617294
32414317
11955679
29660368
1841860
19617216
2847160
7537545
32893502
10487030
14308058
1928282
12725286
16554832
10586562
13668138
22079608
25791918
212107
30490179
44967
27472304
3561417
17135105
2253911
1505778
5373616
18635920
22992111
49895
2614225
7803564
95817
18054793
2323163
27323
22526700
2994769
227381
425993
418365
33345486
202675
30015601
29698220
29264457
25778
19490689
21589688
27392494
14138178
31343224
319688
8793117
5049584
9697825
3381711
16087351
28463486
1445871
19340479
142041
10648367
19111
1597230
67258
21626537
16111160
19605144
34539221
31573890
16682167
19635408
40389
65891
8465186
8410365
26093400
8877789
5224446
31203611
1530881
136587
21923602
36616757
28691022
31776317
4051427
22157647
66362
22415943
8020064
33405135
11151529
1025278
481044
12477200
9967921
13631671
22071805
26642482
30539340
12770007
20312780
33886258
3453176
27778541
17649759
11694675
4618367
36413
8071356
3536183
12349339
15756299
25425322
18345454
10519953
4245579
27499217
852336
22066527
11751333
21793813
22283902
9751289
36345603
20865830
171840
317126
31810056
13406
68508
30020380
10612189
607234
27349491
9275504
7666012
31172116
10820529
15574482
59754
20172153
8325196
4469991
36992159
17298148
7999271
10304631
14771481
28398578
9438436
807826
2255890
10456
9450339
28941838
24922493
24557602
22058842
17586268
11236777
26604138
34626495
13424405
313042
10067052
19908050
87560
1892959
32049
27992683
621253
2229442
13102630
14285923
29351842
16185193
19179619
1544167
28071782
31236145
27401622
2711532
10491628
1653180
14594050
9378377
28635800
13439433
22631
22050176
21742967
28110457
32839740
12559527
144429
4832378
31232349
22056949
1501131
19880924
11469111
229588
1916329
4918011
18779443
81325
23358863
20077482
2548458
9660591
22554354
6750996
32582691
11130723
8286278
159322
31431013
19414858
29764680
29793033
22065124
10377821
34861
119299
21161413
29110827
12170989
23599187
11808128
9033928
6147620
36446772
3929830
30179460
11852384
13407424
12346
20212400
7362227
34269119
925317
9668961
20017351
3412520
2424137
38929
13486732
3110383
2516880
6421064
13134658
3027412
28590096
26259228
13748773
131719
163415
3415286
2974390
14892919
15915189
10646960
20838634
33232495
9642201
7625087
176492
1431249
22043762
469719
17527603
27114383
13153910
3462351
11318879
13437095
22420607
18254408
32232119
28003376
11739628
36614902
63106
16640849
16373443
9684809
4574048
3320098
22509904
40972
19885659
10402243
6292427
33582202
13467413
10979738
5074778
13634821
428215
7239494
18793221
27526468
13366159
29631670
7581402
119977
1978149
5653739
17567523
2982314
18926351
15612008
2854268
53758
12672112
11544287
27667551
27726929
2760463
13606549
42323
752120
6856180
9317016
12451428
7835869
12947213
31542772
19388
2297387
15796051
13418550
17853764
16907783
70058
17010049
24535871
4866
30002172
29010494
18666712
12417544
15330628
8790518
29190533
28939537
9187805
5482033
30284959
2810795
21715942
12662302
32327575
168861
46174
6069
27450794
15011301
27395426
7750781
34990905
911100
11377945
16263149
1413968
13398756
12750961
31668090
3468627
29278194
19465552
1358563
9388956
34741
20222558
29174042
8321469
16484537
21210141
26037862
25059223
4950263
28557462
10016499
32675768
10996338
9767725
21704560
21628625
25207076
35007668
15701927
22122306
21883293
15092449
27897178
22330355
25884316
27396528
390637
16999311
12763636
4908690
16972904
29029177
35378453
11773124
27398422
18890029
18524561
25400959
10520061
107052
5164437
21881967
32170637
5582062
34485842
24910648
32606248
27538274
25897950
27921881
33311016
6839527
4665116
7592364
589243
2804317
31477854
3912921
6597361
9360190
22194311
33556139
22662382
22162692
22150689
3608376
3979376
11826201
21492691
23582757
5806747
13390193
10977401
6135155
25812739
51396
4952373
20133872
315206
27474962
9409514
1933769
16013825
28983365
22498328
16208491
8427592
14774900
22231790
23529458
32547905
11015752
15479183
3727167
30685839
35617368
17090138
20615946
29691520
5126948
29640005
31033253
9003429
82752
159315
28179499
24314095
10198272
31200499
18831895
29763292
7813588
1351469
31086274
12972471
7260309
13991973
16077002
11617220
21994967
29684214
17423795
916
14258140
6772800
22042280
4551006
647696
18200471
17147212
19901084
13460722
14293509
5226887
21142584
19855598
26154785
2455838
21435
24985949
30282389
4629695
11844754
31185176
23019
11985517
7393618
23547887
10507892
10552177
56136
27221094
28562932
1962658
7485787
5735577
11171738
46705
16278
14811011
17900327
30941199
15120125
65795
31501934
11837566
25583877
31499094
22188306
61025
36021877
20222430
64115
31969212
607672
12229487
17863716
35105606
13429968
35683015
22602596
2427049
33938
13749424
9633961
12492679
22745981
169992
18269731
6362143
4663694
14676401
152649
1404300
30988985
26141970
16188785
31415266
11623105
27857573
16130349
36317322
4002014
59151
9730498
26184819
14049499
12938227
12667187
11229126
16160591
22184029
20668
28706699
15039139
9980260
5514919
344679
23614548
25155452
34558716
13598120
24775340
26315804
15900122
34276164
2384439
4480542
27697588
21719601
197024
1459566
14287718
26388228
12616951
12337304
14247677
1615247
59932
28364826
27434674
30884497
12219828
7186724
21410262
27702579
36461
10158183
22053225
33014712
27433285
195079
23436677
8679997
81468
8153633
13062926
19907822
19245353
11289667
11743570
17851715
3228059
28768811
31544499
9345057
17639565
21204787
30566557
19567380
16686773
10596345
11600728
3361740
21891023
21247388
30010542
21523609
34301255
11644922
22041569
869661
2849890
27424636
17021753
114993
5116674
18794816
16727251
65116
32236620
2256424
18004957
20076936
18208901
24769903
22129376
4701226
36688625
5297839
163173
5085307
30021945
210133
5478
35109266
13759622
6800927
9079147
6911057
17042639
11327916
30963788
11678229
24518816
17300797
20876978
33164865
21974408
8737183
31184374
30505367
8263008
9516288
29029035
8497839
11603
19404020
20071833
17928979
8658289
19098044
105580
19143601
7307002
153472
17180138
11690330
32554518
31606285
12358942
15673667
7938724
29180269
2655
23503334
28904862
51756
9144254
34181933
31210814
289168
1366976
14271188
2224956
167022
27142389
10982706
6567930
29979934
17133619
19266983
19266988
34317114
18138968
16314201
26472013
4479969
250885
30812129
612831
12628086
31621377
33937524
28537414
20210057
1769481
29683170
16525929
20813642
30761457
27404045
7688161
8973478
5557780
11470286
32022972
14839710
22048354
7902172
19706398
2893269
31603206
17324541
10885326
7672804
41121
21389309
34626387
17324625
29095496
35397863
24934781
9903395
94211
5958069
3185462
21796205
35145809
32742702
7463038
20311
36264
26533271
29811683
1872423
29831135
11605642
18936751
18199026
26638985
25041493
11735921
19258
13396149
35259532
31255800
36685329
6978
10646461
22132128
899644
30472884
21312553
34229237
22044847
30543465
2732676
16248590
28171933
28391306
25947815
36508366
10942436
18977469
4909231
3142249
11771821
1929304
6530026
3878080
9680306
266720
14266999
28959967
6302840
7642324
35415943
20844036
8889021
37314162
5827489
11686111
5354863
5284784
26134013
11219051
18974219
25313933
24931012
5905834
30370968
2728465
18527316
35377440
22102642
14407134
31478591
14860939
16345940
34234333
20128832
28325316
8408260
11256510
9924522
11138336
18866209
19666202
14888199
19032785
7852566
4595404
19674468
22204395
6036293
18409193
2409579
41192
18140025
24535217
30994287
15281203
15747456
13462956
17845263
11711794
22206580
18754548
20971319
18055760
197707
2294956
5079830
13703031
20184382
5629794
34693176
27419768
33616224
27459987
33507971
11692566
24190682
13153483
3449944
22183022
21618227
24232306
27607839
4304960
4479974
19801837
25071895
5479075
11151622
8558313
8483366
16188768
14292770
24253504
31210500
8693850
7144837
1409336
31410810
1881402
222536
30345337
30465913
28840371
37257575
22821763
15703106
10980653
7464483
6085958
19392418
19333205
31972262
22108313
32019895
4554571
33828217
5817344
36775079
22213367
36634301
35680114
21470320
31470331
19084770
7947510
21618051
7693131
63214
61802
33649807
10870995
13458049
10458102
25844140
25284175
48333
32104962
3213453
24318941
22047463
23477623
23707802
33945653
22059614
33303334
14541322
3644538
5274389
30908310
9442953
10149555
12482203
29462569
8114631
235449
9365581
14477461
29380081
1597227
13465629
58065
22061523
27694128
170062
11792801
12623590
153822
2346783
18607288
9013018
29651863
34500206
2741897
84663
31557588
8116418
13758832
33079831
28066597
11807345
19347238
24960934
9389159
35813106
24999277
2258348
33026479
35922624
11434774
34588940
4602827
33528988
28071291
8885398
9855559
22069692
34978871
24823952
14690355
13336317
11152494
9239259
5189935
3947051
21010307
28349576
30583161
163875
24129827
5335721
30200468
37772
31658371
27699724
3946444
14955336
9381514
12189294
25020649
15644776
8975154
20045683
3736688
150142
2805413
19872
23052535
31660381
24440
4388701
31995755
17909579
4820106
16205687
2905324
34843427
21094055
31796464
10438352
12547019
24203692
29829807
4076928
3894691
11318999
5945486
32967138
19363502
10740219
8497900
15235623
16350894
35466131
11392989
28186396
69592
26892870
3669291
1827869
11857430
7738528
31055939
17158390
8978351
24990868
2483788
23496757
21728191
22186688
20558250
13110085
29264352
35322539
22401812
6992239
16021655
166056
8024113
5461115
35855521
32832112
13453071
316139
13555892
30543329
10910344
22049090
20604716
13839979
1986674
606893
37463264
7444823
11355642
3614563
33648622
1452180
36965639
37192572
32076237
2876889
1923648
37240579
354361
6691828
31183334
13946892
11720886
18277505
5881429
16797981
19077705
23600137
12992548
24724
14358111
4222978
16778323
16818645
32015797
19876886
6547432
2758027
10118382
18561574
2257793
223774
8631371
35660529
31719086
154566
16884524
33899711
6613757
19949275
9655172
30809172
13659457
17617216
80653
16294701
12646049
29271649
14107414
31743525
11459394
13678486
9720930
40499
17429515
8552677
32701087
26052873
32680488
19990823
4930553
20190722
36936559
26330311
5118576
28198739
4687473
12504399
22069585
28310772
28878715
33248405
16268219
34172319
15351
27356482
2279600
23005218
33506723
6258588
12007715
19830545
10592403
28629192
22094635
29689347
9499770
20982596
6758315
31215830
17573740
28114808
149093
12188919
643936
37984326
23721930
25185708
4313161
35462202
34908862
30920471
3146878
19460308
103048
30821391
23368567
31784742
8979093
14746257
2439871
26090662
26273880
37211554
15933924
29436053
9760388
31087008
7464017
7832514
35116850
4702354
3466258
30746901
193522
8770722
1616307
10260494
33675269
1036484
7450048
34682823
12409219
479357
30571351
2412635
16476785
16855075
29983549
27086325
277659
373931
500217
6829060
52463
30077849
20919810
13648933
17846195
1172417
337902
14131184
26233677
33154947
4630602
14537445
1017955
13773
24764855
29050362
20276991
6267393
13117633
34301351
13697867
25929201
10956633
19096525
22246494
22091273
8011708
749372
3172622
2872145
13417674
21575330
13086183
3028071
6689436
26346934
25282611
936668
730516
2885837
507020
34173613
